Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;valor m2;Tipo Agregado
Quitinete;Copacabana;1;0;0;35;1500.0;790.0;0.0;42.857142857142854;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;140;3000.0;1300.0;300.0;21.428571428571427;Apartamento
Apartamento;Ipanema;2;1;2;200;13000.0;1500.0;0.0;65.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3000.0;2000.0;220.0;37.5;Apartamento
Apartamento;Botafogo;3;2;1;160;3900.0;2219.0;428.0;24.375;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;76;2000.0;817.0;150.0;26.31578947368421;Apartamento
Apartamento;Tijuca;1;0;0;50;1400.0;511.0;0.0;28.0;Apartamento
Apartamento;Barra da Tijuca;3;2;1;106;3500.0;1765.0;690.0;33.0188679245283;Apartamento
Apartamento;Tijuca;3;1;1;100;2300.0;690.0;0.0;23.0;Apartamento
Apartamento;Piedade;2;1;0;50;1000.0;150.0;0.0;20.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;76;1600.0;1007.0;181.0;21.05263157894737;Apartamento
Apartamento;Tijuca;3;1;0;90;2500.0;790.0;96.0;27.77777777777778;Apartamento
Apartamento;Copacabana;1;1;1;45;2250.0;1200.0;270.0;50.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;950.0;70.0;32.857142857142854;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;900.0;0.0;32.857142857142854;Apartamento
Apartamento;Botafogo;2;1;1;92;3300.0;833.0;236.0;35.869565217391305;Apartamento
Apartamento;Botafogo;3;2;1;437;18000.0;4400.0;0.0;41.18993135011441;Apartamento
Apartamento;Copacabana;2;2;1;78;3580.0;861.0;0.0;45.8974358974359;Apartamento
Casa de Condomínio;Vargem Grande;2;0;0;70;1500.0;0.0;0.0;21.428571428571427;Casa
Apartamento;Barra da Tijuca;2;1;1;80;2250.0;1150.0;138.0;28.125;Apartamento
Casa;Vila Valqueire;3;1;0;100;1500.0;0.0;0.0;15.0;Casa
Apartamento;Leblon;2;0;0;68;2700.0;1050.0;187.0;39.705882352941174;Apartamento
Apartamento;Méier;2;0;0;55;1400.0;225.0;71.0;25.454545454545453;Apartamento
Apartamento;Barra da Tijuca;2;1;1;104;3800.0;2570.0;655.0;36.53846153846154;Apartamento
Apartamento;Leblon;3;2;1;260;8000.0;4300.0;1185.0;30.76923076923077;Apartamento
Apartamento;Gávea;4;3;4;571;7500.0;5000.0;1639.0;13.134851138353765;Apartamento
Apartamento;Copacabana;1;0;0;50;2000.0;660.0;25.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;4;3;220;8440.0;960.0;600.0;38.36363636363637;Apartamento
Apartamento;Laranjeiras;2;0;0;65;2100.0;817.0;28.0;32.30769230769231;Apartamento
Apartamento;Glória;1;0;0;50;1400.0;480.0;20.0;28.0;Apartamento
Casa;Campo Grande;2;3;0;120;1200.0;0.0;30.0;10.0;Casa
Apartamento;Humaitá;2;1;1;85;2800.0;900.0;194.0;32.94117647058823;Apartamento
Apartamento;Barra da Tijuca;3;1;1;70;2259.0;600.0;740.0;32.27142857142857;Apartamento
Apartamento;Leme;1;0;1;27;1400.0;385.0;0.0;51.851851851851855;Apartamento
Apartamento;Campo Grande;2;1;1;65;700.0;450.0;0.0;10.76923076923077;Apartamento
Apartamento;Leblon;1;0;1;75;3200.0;900.0;130.0;42.666666666666664;Apartamento
Apartamento;Méier;1;0;0;42;1200.0;380.0;15.0;28.571428571428573;Apartamento
Casa;Jardim Botânico;6;2;1;385;15000.0;1000.0;990.0;38.96103896103896;Casa
Apartamento;Recreio dos Bandeirantes;3;3;1;193;4500.0;840.0;502.0;23.316062176165804;Apartamento
Apartamento;Botafogo;2;1;0;90;5600.0;1200.0;0.0;62.22222222222222;Apartamento
Apartamento;Copacabana;3;1;0;212;5000.0;2281.0;777.0;23.58490566037736;Apartamento
Apartamento;Barra da Tijuca;4;3;2;260;20009.0;4200.0;0.0;76.95769230769231;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;2;88;1800.0;900.0;195.0;20.454545454545453;Apartamento
Apartamento;Taquara;2;0;0;91;1400.0;350.0;12.0;15.384615384615385;Apartamento
Apartamento;Flamengo;2;0;0;72;2300.0;580.0;1200.0;31.944444444444443;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;70;1800.0;602.0;196.0;25.714285714285715;Apartamento
Casa;Ramos;2;0;0;48;800.0;0.0;0.0;16.666666666666668;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1700.0;931.0;0.0;23.61111111111111;Apartamento
Apartamento;Copacabana;3;0;0;147;4200.0;1200.0;190.0;28.571428571428573;Apartamento
Apartamento;Copacabana;1;0;0;38;1300.0;520.0;74.0;34.21052631578947;Apartamento
Apartamento;Copacabana;3;0;0;125;3500.0;1700.0;0.0;28.0;Apartamento
Apartamento;Catete;3;1;1;90;3500.0;1200.0;200.0;38.888888888888886;Apartamento
Apartamento;Botafogo;1;1;0;61;2650.0;569.0;138.0;43.442622950819676;Apartamento
Apartamento;Santa Teresa;3;0;0;110;1800.0;886.0;70.0;16.363636363636363;Apartamento
Apartamento;Tijuca;2;1;1;100;1800.0;727.0;102.0;18.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;69;2400.0;950.0;118.0;34.78260869565217;Apartamento
Apartamento;Botafogo;2;1;1;80;2500.0;920.0;150.0;31.25;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2400.0;810.0;221.0;21.818181818181817;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;85;1700.0;588.0;0.0;20.0;Apartamento
Apartamento;Tijuca;3;0;0;122;1500.0;695.0;172.0;12.295081967213115;Apartamento
Apartamento;Tijuca;2;1;0;68;2000.0;705.0;99.0;29.41176470588235;Apartamento
Apartamento;Copacabana;2;2;1;87;5300.0;1064.0;161.0;60.91954022988506;Apartamento
Apartamento;Flamengo;3;1;1;165;8000.0;1377.0;300.0;48.484848484848484;Apartamento
Apartamento;Ipanema;2;1;2;90;10000.0;3687.0;475.0;111.11111111111111;Apartamento
Apartamento;Barra da Tijuca;4;3;1;189;5500.0;2700.0;435.0;29.1005291005291;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;1300.0;900.0;0.0;20.0;Apartamento
Apartamento;Copacabana;4;2;3;500;20000.0;3000.0;9825.0;40.0;Apartamento
Apartamento;Ipanema;3;2;1;280;18000.0;2700.0;700.0;64.28571428571429;Apartamento
Apartamento;Barra da Tijuca;2;1;0;70;1400.0;690.0;0.0;20.0;Apartamento
Apartamento;Riachuelo;2;1;0;60;950.0;450.0;15.0;15.833333333333334;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;110;2500.0;693.0;1.0;22.727272727272727;Apartamento
Apartamento;Barra da Tijuca;3;2;3;169;5000.0;1200.0;386.0;29.585798816568047;Apartamento
Apartamento;Tijuca;2;1;0;83;2200.0;750.0;83.0;26.50602409638554;Apartamento
Casa;Vila da Penha;3;0;1;300;2700.0;0.0;0.0;9.0;Casa
Apartamento;Curicica;2;0;0;80;1200.0;80.0;0.0;15.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;89;3000.0;940.0;207.0;33.70786516853933;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;3;175;3500.0;650.0;4180.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;70;1300.0;718.0;80.0;18.571428571428573;Apartamento
Apartamento;Tijuca;2;1;1;80;1800.0;600.0;21.0;22.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2300.0;700.0;1200.0;25.555555555555557;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;83;1600.0;845.0;157.0;19.27710843373494;Apartamento
Apartamento;Copacabana;1;0;0;35;3000.0;700.0;80.0;85.71428571428571;Apartamento
Apartamento;Barra da Tijuca;1;1;0;42;1000.0;740.0;0.0;23.80952380952381;Apartamento
Apartamento;Copacabana;3;1;1;150;5000.0;1800.0;0.0;33.333333333333336;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;2;74;2300.0;1350.0;0.0;31.08108108108108;Apartamento
Apartamento;Copacabana;4;1;4;430;14000.0;3100.0;800.0;32.55813953488372;Apartamento
Apartamento;Del Castilho;2;1;1;51;1600.0;472.0;29.0;31.372549019607842;Apartamento
Casa de Condomínio;Barra da Tijuca;5;8;5;1100;40000.0;2000.0;16000.0;36.36363636363637;Casa
Apartamento;Leblon;4;3;1;170;10000.0;3076.0;550.0;58.8235294117647;Apartamento
Apartamento;Ipanema;3;0;0;85;3600.0;950.0;145.0;42.35294117647059;Apartamento
Casa;Bangu;1;0;0;40;600.0;0.0;0.0;15.0;Casa
Apartamento;Pechincha;2;1;0;58;1250.0;445.0;58.0;21.551724137931036;Apartamento
Apartamento;Leblon;4;2;1;215;12000.0;2545.0;670.0;55.81395348837209;Apartamento
Apartamento;Leblon;2;3;1;75;4200.0;819.0;209.0;56.0;Apartamento
Apartamento;Ipanema;5;2;2;302;16000.0;2100.0;0.0;52.980132450331126;Apartamento
Casa de Condomínio;Taquara;3;1;0;200;2000.0;130.0;480.0;10.0;Casa
Apartamento;Méier;2;1;0;76;1200.0;858.0;75.0;15.789473684210526;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;100;2200.0;580.0;0.0;22.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;0;1;200;3000.0;1170.0;300.0;15.0;Apartamento
Apartamento;Leme;2;1;0;82;3500.0;1128.0;26.0;42.68292682926829;Apartamento
Apartamento;Barra da Tijuca;3;2;1;126;3000.0;1500.0;233.0;23.80952380952381;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;3;2;230;2500.0;1888.0;4400.0;10.869565217391305;Apartamento
Casa;Quintino Bocaiúva;2;0;0;60;1200.0;0.0;0.0;20.0;Casa
Casa;Campo Grande;2;1;2;100;1500.0;0.0;30.0;15.0;Casa
Apartamento;Ipanema;3;3;1;306;17900.0;3200.0;12271.0;58.49673202614379;Apartamento
Apartamento;Gávea;3;1;0;87;3400.0;1250.0;120.0;39.08045977011494;Apartamento
Apartamento;Copacabana;3;0;0;107;3200.0;600.0;150.0;29.906542056074766;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1700.0;880.0;177.0;18.88888888888889;Apartamento
Apartamento;Engenho de Dentro;1;1;0;50;800.0;250.0;0.0;16.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;292;10000.0;3800.0;8000.0;34.24657534246575;Apartamento
Apartamento;Tijuca;3;1;1;80;2200.0;700.0;200.0;27.5;Apartamento
Apartamento;Copacabana;3;0;1;124;3500.0;860.0;0.0;28.225806451612904;Apartamento
Casa;Jardim Botânico;4;4;4;452;20000.0;0.0;1749.0;44.24778761061947;Casa
Apartamento;Barra da Tijuca;3;2;1;106;3400.0;1630.0;280.0;32.075471698113205;Apartamento
Apartamento;Barra da Tijuca;4;3;3;247;14000.0;4400.0;1000.0;56.68016194331984;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;77;1500.0;770.0;100.0;19.48051948051948;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;73;1300.0;926.0;0.0;17.80821917808219;Apartamento
Apartamento;Jardim Botânico;2;0;0;70;2300.0;812.0;147.0;32.857142857142854;Apartamento
Apartamento;Olaria;2;0;0;62;700.0;230.0;0.0;11.290322580645162;Apartamento
Quitinete;Copacabana;1;0;0;30;1600.0;390.0;24.0;53.333333333333336;Apartamento
Apartamento;Copacabana;3;1;0;160;3300.0;1741.0;0.0;20.625;Apartamento
Casa;Curicica;2;0;1;70;1500.0;0.0;89.0;21.428571428571427;Casa
Quitinete;Centro;1;0;0;28;600.0;369.0;0.0;21.428571428571427;Apartamento
Apartamento;Barra da Tijuca;2;1;1;50;1700.0;484.0;38.0;34.0;Apartamento
Apartamento;São Cristóvão;2;0;0;60;1500.0;660.0;0.0;25.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1100.0;0.0;43.75;Apartamento
Apartamento;Glória;1;0;0;52;1700.0;560.0;0.0;32.69230769230769;Apartamento
Apartamento;Recreio dos Bandeirantes;3;3;1;190;4500.0;1150.0;570.0;23.68421052631579;Apartamento
Apartamento;Copacabana;3;0;1;100;4500.0;750.0;300.0;45.0;Apartamento
Apartamento;Higienópolis;2;1;0;88;1100.0;400.0;44.0;12.5;Apartamento
Apartamento;Barra da Tijuca;1;2;1;90;3200.0;982.0;316.0;35.55555555555556;Apartamento
Apartamento;Copacabana;2;0;0;75;2000.0;677.0;131.0;26.666666666666668;Apartamento
Apartamento;Tijuca;3;1;1;80;1900.0;982.0;113.0;23.75;Apartamento
Casa;Grajaú;3;0;1;73;2000.0;0.0;100.0;27.397260273972602;Casa
Apartamento;Tijuca;2;1;0;72;2100.0;875.0;120.0;29.166666666666668;Apartamento
Casa;Barra da Tijuca;3;2;2;220;4900.0;675.0;0.0;22.272727272727273;Casa
Apartamento;Tijuca;2;1;1;86;2500.0;714.0;0.0;29.069767441860463;Apartamento
Casa;Piedade;1;0;0;40;750.0;0.0;16.0;18.75;Casa
Apartamento;Méier;1;1;0;54;1300.0;900.0;14.0;24.074074074074073;Apartamento
Casa de Condomínio;Barra da Tijuca;5;6;2;703;15000.0;0.0;0.0;21.337126600284495;Casa
Apartamento;Tijuca;2;1;0;68;1300.0;822.0;0.0;19.11764705882353;Apartamento
Apartamento;Barra da Tijuca;4;3;2;256;11500.0;4068.0;497.0;44.921875;Apartamento
Apartamento;Barra da Tijuca;4;4;4;492;7000.0;6000.0;1040.0;14.227642276422765;Apartamento
Apartamento;Leme;2;0;0;80;5000.0;943.0;290.0;62.5;Apartamento
Apartamento;Ipanema;2;1;0;67;2200.0;1600.0;148.0;32.83582089552239;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2000.0;1295.0;190.0;28.571428571428573;Apartamento
Apartamento;Gávea;1;0;0;45;2180.0;500.0;120.0;48.44444444444444;Apartamento
Apartamento;Leblon;4;2;4;200;9500.0;2713.0;1153.0;47.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;65;3000.0;790.0;213.0;46.15384615384615;Apartamento
Apartamento;Leblon;3;3;1;166;8500.0;3500.0;680.0;51.204819277108435;Apartamento
Apartamento;São Conrado;4;4;4;450;21000.0;5800.0;0.0;46.666666666666664;Apartamento
Apartamento;Barra da Tijuca;2;2;1;115;9000.0;2470.0;4500.0;78.26086956521739;Apartamento
Apartamento;Leblon;2;0;1;55;3500.0;1245.0;142.0;63.63636363636363;Apartamento
Apartamento;Gávea;4;2;1;178;5800.0;1462.0;409.0;32.58426966292135;Apartamento
Casa;Tanque;3;1;0;230;2500.0;0.0;967.0;10.869565217391305;Casa
Casa;Vargem Pequena;2;0;2;80;1800.0;0.0;0.0;22.5;Casa
Apartamento;Riachuelo;3;0;0;99;980.0;425.0;13.0;9.8989898989899;Apartamento
Apartamento;Barra da Tijuca;5;4;5;1100;24000.0;8465.0;5529.0;21.818181818181817;Apartamento
Apartamento;Barra da Tijuca;3;2;1;106;2250.0;1772.0;2520.0;21.22641509433962;Apartamento
Apartamento;Benfica;2;1;0;55;1000.0;283.0;13.0;18.181818181818183;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;78;1500.0;770.0;108.0;19.23076923076923;Apartamento
Apartamento;Grajaú;1;0;0;40;1000.0;460.0;25.0;25.0;Apartamento
Apartamento;Vicente de Carvalho;2;1;0;50;1100.0;300.0;0.0;22.0;Apartamento
Apartamento;Ipanema;3;1;1;160;7800.0;2600.0;461.0;48.75;Apartamento
Apartamento;Ipanema;3;1;1;120;4700.0;1400.0;0.0;39.166666666666664;Apartamento
Apartamento;Oswaldo Cruz;2;0;0;50;650.0;60.0;0.0;13.0;Apartamento
Apartamento;Laranjeiras;2;1;1;82;2800.0;954.0;104.0;34.146341463414636;Apartamento
Apartamento;Leblon;2;1;1;108;5000.0;2000.0;530.0;46.2962962962963;Apartamento
Apartamento;Copacabana;1;0;0;44;1500.0;531.0;25.0;34.09090909090909;Apartamento
Casa de Condomínio;Freguesia (Jacarepaguá);4;4;3;480;7000.0;600.0;2500.0;14.583333333333334;Casa
Apartamento;Tijuca;2;1;1;80;2000.0;500.0;94.0;25.0;Apartamento
Apartamento;Leblon;1;0;0;45;3000.0;570.0;130.0;66.66666666666667;Apartamento
Apartamento;Leblon;3;1;1;125;8000.0;1900.0;0.0;64.0;Apartamento
Apartamento;Barra da Tijuca;4;2;4;378;10000.0;2800.0;21000.0;26.455026455026456;Apartamento
Apartamento;Barra da Tijuca;2;2;2;220;3500.0;1980.0;10.0;15.909090909090908;Apartamento
Apartamento;Copacabana;1;0;0;21;1400.0;439.0;25.0;66.66666666666667;Apartamento
Apartamento;Barra da Tijuca;3;3;2;240;9500.0;3526.0;1502.0;39.583333333333336;Apartamento
Apartamento;Ipanema;2;0;1;95;7000.0;2432.0;365.0;73.6842105263158;Apartamento
Casa de Condomínio;Barra da Tijuca;5;4;3;622;10000.0;1380.0;1486.0;16.077170418006432;Casa
Apartamento;Leme;4;1;2;310;12000.0;2500.0;460.0;38.70967741935484;Apartamento
Apartamento;Copacabana;2;0;0;85;2500.0;1117.0;166.0;29.41176470588235;Apartamento
Apartamento;Méier;1;1;0;55;800.0;400.0;17.0;14.545454545454545;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2500.0;1090.0;278.0;26.31578947368421;Apartamento
Apartamento;Tijuca;2;1;1;70;2500.0;769.0;0.0;35.714285714285715;Apartamento
Apartamento;Botafogo;2;1;0;96;2980.0;695.0;179.0;31.041666666666668;Apartamento
Apartamento;Tijuca;2;1;1;100;3100.0;700.0;0.0;31.0;Apartamento
Apartamento;Copacabana;2;0;0;80;2600.0;764.0;0.0;32.5;Apartamento
Apartamento;Copacabana;4;1;0;210;5500.0;2890.0;395.0;26.19047619047619;Apartamento
Apartamento;Grajaú;1;1;0;58;1100.0;670.0;360.0;18.96551724137931;Apartamento
Apartamento;Grajaú;2;1;0;60;1500.0;407.0;47.0;25.0;Apartamento
Apartamento;Humaitá;3;1;1;160;3300.0;1125.0;230.0;20.625;Apartamento
Apartamento;Taquara;2;1;0;50;1000.0;400.0;135.0;20.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;92;2000.0;675.0;1100.0;21.73913043478261;Apartamento
Apartamento;Ipanema;2;1;0;86;5500.0;2000.0;0.0;63.95348837209303;Apartamento
Apartamento;Copacabana;1;1;0;47;2500.0;900.0;500.0;53.191489361702125;Apartamento
Apartamento;Barra da Tijuca;2;1;1;63;2800.0;1320.0;145.0;44.44444444444444;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1600.0;700.0;55.0;22.22222222222222;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;144;2791.0;1582.0;2580.0;19.381944444444443;Apartamento
Casa de Condomínio;Barra da Tijuca;7;6;6;850;25000.0;2200.0;25000.0;29.41176470588235;Casa
Apartamento;Copacabana;4;1;2;270;10000.0;2620.0;470.0;37.03703703703704;Apartamento
Apartamento;Copacabana;3;1;1;100;3000.0;1200.0;0.0;30.0;Apartamento
Apartamento;Grajaú;3;1;1;125;1900.0;1000.0;190.0;15.2;Apartamento
Apartamento;Barra da Tijuca;4;2;2;191;3500.0;1100.0;550.0;18.32460732984293;Apartamento
Apartamento;Leme;3;1;1;100;4500.0;970.0;165.0;45.0;Apartamento
Apartamento;Ipanema;4;3;4;480;37000.0;9500.0;0.0;77.08333333333333;Apartamento
Apartamento;Ipanema;3;1;1;120;5800.0;1700.0;139.0;48.333333333333336;Apartamento
Apartamento;Barra da Tijuca;3;2;2;189;9500.0;1700.0;0.0;50.264550264550266;Apartamento
Apartamento;Leme;3;1;1;114;4800.0;1150.0;0.0;42.10526315789474;Apartamento
Apartamento;Barra da Tijuca;3;1;1;80;2800.0;1350.0;189.0;35.0;Apartamento
Apartamento;Gávea;3;0;1;115;2700.0;880.0;178.0;23.47826086956522;Apartamento
Apartamento;Botafogo;2;1;1;85;3900.0;900.0;0.0;45.88235294117647;Apartamento
Apartamento;Copacabana;3;1;0;200;6800.0;1700.0;520.0;34.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2400.0;500.0;0.0;28.235294117647058;Apartamento
Apartamento;São Cristóvão;2;0;0;62;1200.0;480.0;14.0;19.35483870967742;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;2;1;144;2400.0;938.0;0.0;16.666666666666668;Apartamento
Apartamento;Ipanema;3;2;1;170;6300.0;2200.0;495.0;37.05882352941177;Apartamento
Apartamento;Botafogo;3;1;1;101;5500.0;1100.0;0.0;54.45544554455446;Apartamento
Casa de Condomínio;Barra da Tijuca;5;2;5;810;26000.0;1550.0;3256.0;32.098765432098766;Casa
Casa de Vila;Jacarepaguá;2;1;1;70;1200.0;0.0;0.0;17.142857142857142;Casa
Apartamento;Copacabana;2;0;1;70;4100.0;710.0;30.0;58.57142857142857;Apartamento
Apartamento;Vila Isabel;2;0;0;76;1500.0;250.0;47.0;19.736842105263158;Apartamento
Apartamento;Botafogo;1;0;0;33;1350.0;480.0;60.0;40.90909090909091;Apartamento
Apartamento;Barra da Tijuca;1;1;1;65;6000.0;1180.0;3000.0;92.3076923076923;Apartamento
Apartamento;Tijuca;2;0;0;60;1700.0;487.0;49.0;28.333333333333332;Apartamento
Apartamento;Leblon;3;1;1;150;8500.0;2055.0;399.0;56.666666666666664;Apartamento
Apartamento;Copacabana;1;0;0;45;1700.0;470.0;58.0;37.77777777777778;Apartamento
Apartamento;Ipanema;3;2;1;140;6300.0;2200.0;387.0;45.0;Apartamento
Apartamento;Humaitá;3;0;0;103;3500.0;840.0;175.0;33.980582524271846;Apartamento
Apartamento;Barra da Tijuca;4;3;4;233;11000.0;3200.0;500.0;47.21030042918455;Apartamento
Apartamento;Ipanema;3;2;2;260;40000.0;6147.0;978.0;153.84615384615384;Apartamento
Apartamento;Leblon;3;1;0;100;4600.0;1153.0;302.0;46.0;Apartamento
Apartamento;Copacabana;3;0;0;110;3500.0;650.0;0.0;31.818181818181817;Apartamento
Apartamento;Laranjeiras;3;0;0;80;1800.0;980.0;103.0;22.5;Apartamento
Apartamento;Ipanema;3;2;1;130;5000.0;2107.0;402.0;38.46153846153846;Apartamento
Apartamento;Vista Alegre;2;0;0;60;880.0;100.0;0.0;14.666666666666666;Apartamento
Casa de Condomínio;Barra da Tijuca;5;7;5;1150;40000.0;2200.0;0.0;34.78260869565217;Casa
Apartamento;Copacabana;3;1;0;110;3300.0;794.0;0.0;30.0;Apartamento
Apartamento;Barra da Tijuca;3;2;2;130;5700.0;800.0;450.0;43.84615384615385;Apartamento
Apartamento;Flamengo;3;2;1;98;3000.0;805.0;179.0;30.612244897959183;Apartamento
Apartamento;Copacabana;2;2;1;105;5000.0;1000.0;0.0;47.61904761904762;Apartamento
Apartamento;Copacabana;2;1;0;79;2600.0;737.0;187.0;32.91139240506329;Apartamento
Apartamento;Cachambi;2;1;1;62;1300.0;650.0;126.0;20.967741935483872;Apartamento
Casa;Jardim Sulacap;2;2;1;70;1500.0;0.0;0.0;21.428571428571427;Casa
Casa de Condomínio;Vargem Pequena;3;2;3;260;5000.0;350.0;150.0;19.23076923076923;Casa
Apartamento;Largo do Machado;1;0;0;40;1300.0;335.0;0.0;32.5;Apartamento
Apartamento;Gávea;2;1;1;61;3100.0;891.0;198.0;50.81967213114754;Apartamento
Apartamento;Barra da Tijuca;2;2;2;75;2000.0;1396.0;1340.0;26.666666666666668;Apartamento
Apartamento;Itanhangá;2;0;0;56;900.0;648.0;27.0;16.071428571428573;Apartamento
Apartamento;Maracanã;2;1;0;65;1500.0;747.0;70.0;23.076923076923077;Apartamento
Casa de Vila;Engenho de Dentro;3;0;0;100;2000.0;0.0;0.0;20.0;Casa
Apartamento;Gávea;2;1;0;65;3500.0;713.0;0.0;53.84615384615385;Apartamento
Apartamento;Barra da Tijuca;2;1;1;85;2500.0;1380.0;0.0;29.41176470588235;Apartamento
Casa de Condomínio;Barra da Tijuca;6;6;4;1100;34009.0;0.0;0.0;30.917272727272728;Casa
Apartamento;Botafogo;1;1;0;50;2000.0;854.0;240.0;40.0;Apartamento
Apartamento;Gávea;3;1;0;86;3300.0;1050.0;0.0;38.372093023255815;Apartamento
Casa de Condomínio;Cachambi;1;1;0;70;1000.0;150.0;13.0;14.285714285714286;Casa
Apartamento;Copacabana;2;1;1;85;2950.0;620.0;159.0;34.705882352941174;Apartamento
Apartamento;Tijuca;3;1;1;145;2800.0;950.0;154.0;19.310344827586206;Apartamento
Apartamento;Senador Vasconcelos;2;1;0;56;650.0;260.0;0.0;11.607142857142858;Apartamento
Apartamento;Copacabana;2;1;0;130;4500.0;1150.0;270.0;34.61538461538461;Apartamento
Apartamento;Leblon;4;1;1;182;9500.0;3150.0;630.0;52.1978021978022;Apartamento
Apartamento;Ipanema;4;1;1;205;23000.0;2840.0;0.0;112.1951219512195;Apartamento
Apartamento;Tijuca;2;0;0;80;1400.0;850.0;0.0;17.5;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1600.0;960.0;0.0;22.857142857142858;Apartamento
Apartamento;Barra da Tijuca;4;3;2;480;8500.0;2500.0;0.0;17.708333333333332;Apartamento
Apartamento;São Conrado;2;1;1;100;2800.0;755.0;0.0;28.0;Apartamento
Apartamento;Jardim Botânico;1;0;1;45;2200.0;650.0;0.0;48.888888888888886;Apartamento
Casa;Urca;5;3;3;350;16000.0;0.0;500.0;45.714285714285715;Casa
Apartamento;Tijuca;3;1;0;96;1750.0;950.0;118.0;18.229166666666668;Apartamento
Apartamento;Botafogo;3;1;1;87;3200.0;1038.0;176.0;36.7816091954023;Apartamento
Apartamento;Ipanema;2;1;1;90;7000.0;2800.0;280.0;77.77777777777777;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;650.0;80.0;25.714285714285715;Apartamento
Apartamento;Ipanema;5;1;2;374;16000.0;3972.0;1309.0;42.780748663101605;Apartamento
Apartamento;Centro;2;0;0;70;1200.0;700.0;50.0;17.142857142857142;Apartamento
Casa de Condomínio;Barra da Tijuca;5;7;5;780;18000.0;2081.0;1540.0;23.076923076923077;Casa
